x1,x2,x3,x4,x5,x6,x8,x9,x10,x11,x12,x13,x7_Q2,x7_Q3,x7_Q4
0.1608793149198797,-0.3909669280890432,0.7375677239043016,-0.8575784526219545,-1.7332980186579139,0.10640430125328407,0.6347314272888905,-0.07224684977480178,-0.547444184120586,1.0450616819985366,True,0.4020629176522792,False,True,False
-0.4703866238546558,0.5675409868669495,-0.18857337356125045,-0.05448196563117289,-1.7332980186579139,0.3941533323807659,-0.36053557708159567,-2.1686296487330528,0.49597984455908073,-0.3001171762984448,True,-0.543952671319755,False,False,True
0.9801942340703194,0.19613035870291673,0.44155418581615763,0.7522988359782207,-1.7332980186579139,0.3937105305596493,0.726360421195482,-0.9894304471443729,0.16313082446218127,1.4513390698317743,True,1.1411398411909184,True,False,False
-0.20965359114652596,2.681265501794998,0.2598586933847925,0.07850613285608829,-1.7332980186579139,1.2218091389089107,-1.070540625378392,-0.3012422702902508,-0.7091936489366834,0.41336665394625305,True,-0.12834823297189538,False,False,True
-0.9023896886066153,0.5716414325300303,-1.1387513806727607,1.0649116247420398,-1.7332980186579139,1.249150901159525,1.7224794468269153,1.5435229812514621,0.0006165513125083817,0.04847967030649333,True,-1.3125896545858213,False,False,True
-2.0810946500758036,-0.9356962477925072,1.4255412742830829,1.2544216302272144,-1.7332980186579139,1.0356652483135544,-0.39465826615866206,-1.3638511480319582,0.7776541568886609,-0.28263390479606465,True,-1.6420122851617949,False,False,True
1.6815988864522478,0.6407104203599551,-0.6415306715079498,-1.2175857694209382,-1.7332980186579139,-1.326923965094467,-2.1473837415462826,-2.180917912071191,0.9872425006172975,-0.4601950133610145,True,1.5224421883940975,True,False,False
-1.5101416763174558,0.51625448502167,-0.4019953493994319,1.1145130661560778,-1.7332980186579139,-0.26931848586555285,-0.10949232110999056,1.3958371715964795,1.4488677083199502,-0.4905256039405917,True,-1.6861020184760631,False,False,True
0.7975804240910531,-0.6877501646206511,-0.408507436192094,2.120743641280524,0.9627253573227251,0.19017836799090457,0.0023206243485663055,0.8982182213192605,-0.0639656588108732,0.2560208406218303,True,0.6879620106967543,False,True,False
0.997862454172261,0.7374079869655867,0.41008684164611864,-1.5412981364416214,-1.7332980186579139,0.8571098322253937,0.42740827930410347,0.28469957647949334,-1.9897075147027015,0.9509935793297285,True,1.1493496557909233,True,False,False
-0.02937785612763511,-1.1112422060990748,0.7844405434046685,0.7058465363095873,-1.7332980186579139,-0.4234588149023694,0.7521459893442921,-1.1648038430828704,0.12363975758587036,-0.45232296560603397,True,0.2246740237342997,False,False,True
2.360785813707263,-0.5972680295165126,0.5945379048226576,1.073164887616172,-1.7332980186579139,-0.9356607163797745,0.6343889790232854,-1.0458498996412438,0.5589785861758065,-0.867624911750218,True,2.5929388622205582,False,False,False
1.3750895641117327,0.6586437182536597,-1.335743179574376,-0.16598602517489813,-1.7332980186579139,0.809042838732605,0.2799706842772433,0.04922108197731657,-0.6776617938438919,0.3822180826838139,True,0.990254240179296,True,False,False
1.3482387084368963,0.42715290014586815,-0.44511836450073217,0.9679423209913518,-1.7332980186579139,-0.3420603021107213,1.1262340531205146,0.6240345187253425,1.216697405076447,1.375595582122579,True,1.2414731331994786,True,False,False
1.1600953456977816,-0.4204481181290047,0.6502391327265906,0.47061252978362356,-1.7332980186579139,0.276150599755534,0.05402870646357447,-0.46285803284061217,-0.7979895408991107,0.8809388446182569,True,1.3886707150704747,True,False,False
